job_uuid,job_type,created,updated,retry,input,attrs,status,og_job_uuids,payload
provider_89a988fd44,provider,2025-06-18 09:52:34.415935,2025-06-18 09:52:34.415938,"{'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': datetime.datetime(2025, 6, 18, 9, 52, 34, 415998)}","{'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_06341'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}","{'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No001', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': '群馬県多野郡上野村1984.6.30', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No001_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 9}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': nan, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_1gy83x'}}",todo,"['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']","{'job_uuid': 'provider_89a988fd44', 'job_type': 'provider', 'created': '2025-06-18T09:52:34.415935', 'updated': '2025-06-18T09:52:34.415938', 'retry': {'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': '2025-06-18T09:52:34.415998'}, 'input': {'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_06341'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}, 'attrs': {'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No001', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': '群馬県多野郡上野村1984.6.30', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No001_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 9}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': nan, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_1gy83x'}}, 'status': 'todo', 'og_job_uuids': ['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']}"
provider_98ce4510ee,provider,2025-06-18 09:52:34.417671,2025-06-18 09:52:34.417673,"{'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': datetime.datetime(2025, 6, 18, 9, 52, 34, 417689)}","{'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10208'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}","{'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No002', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Kami-hagihara, Koshu City, Yamanashi Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No002_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 12}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 882.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_EXkP2w'}}",todo,"['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']","{'job_uuid': 'provider_98ce4510ee', 'job_type': 'provider', 'created': '2025-06-18T09:52:34.417671', 'updated': '2025-06-18T09:52:34.417673', 'retry': {'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': '2025-06-18T09:52:34.417689'}, 'input': {'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10208'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}, 'attrs': {'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No002', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Kami-hagihara, Koshu City, Yamanashi Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No002_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 12}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 882.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_EXkP2w'}}, 'status': 'todo', 'og_job_uuids': ['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']}"
provider_8f1465621d,provider,2025-06-18 09:52:34.419178,2025-06-18 09:52:34.419180,"{'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': datetime.datetime(2025, 6, 18, 9, 52, 34, 419187)}","{'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10337'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}","{'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No003', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Outaki mura, Kiso gun, Nagano Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No003_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 10}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 1220.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_135jxn'}}",todo,"['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']","{'job_uuid': 'provider_8f1465621d', 'job_type': 'provider', 'created': '2025-06-18T09:52:34.419178', 'updated': '2025-06-18T09:52:34.419180', 'retry': {'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': '2025-06-18T09:52:34.419187'}, 'input': {'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10337'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}, 'attrs': {'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No003', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Outaki mura, Kiso gun, Nagano Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No003_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 10}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 1220.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_135jxn'}}, 'status': 'todo', 'og_job_uuids': ['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']}"
provider_1bfe659498,provider,2025-06-18 09:52:34.420653,2025-06-18 09:52:34.420655,"{'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': datetime.datetime(2025, 6, 18, 9, 52, 34, 420662)}","{'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10769'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}","{'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No004', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Kita-ibaraki City, Ibaraki Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No004_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 12}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 747.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_evS9ds'}}",todo,"['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']","{'job_uuid': 'provider_1bfe659498', 'job_type': 'provider', 'created': '2025-06-18T09:52:34.420653', 'updated': '2025-06-18T09:52:34.420655', 'retry': {'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': '2025-06-18T09:52:34.420662'}, 'input': {'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10769'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}, 'attrs': {'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No004', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Kita-ibaraki City, Ibaraki Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No004_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 12}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 747.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_evS9ds'}}, 'status': 'todo', 'og_job_uuids': ['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']}"
provider_4a1ee47f13,provider,2025-06-18 09:52:34.422140,2025-06-18 09:52:34.422143,"{'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': datetime.datetime(2025, 6, 18, 9, 52, 34, 422152)}","{'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10825'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}","{'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No005', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Hitachi-ohta City, Ibaraki Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No005_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 16}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 308.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_UV8iXE'}}",todo,"['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']","{'job_uuid': 'provider_4a1ee47f13', 'job_type': 'provider', 'created': '2025-06-18T09:52:34.422140', 'updated': '2025-06-18T09:52:34.422143', 'retry': {'attempts': 0, 'last_error': None, 'penalty': 0, 'next_retry': '2025-06-18T09:52:34.422152'}, 'input': {'src_file_path': 'data/rawData/primary/DS04.hdf5', 'src_ds_rel_path': ['Betulaceae/Alnus/Alnus_firma/prep_10825'], 'dest_rel_path': 'set by provider.storer()', 'stored_locally': [1], 'image_data': None}, 'attrs': {'Level1': {'woodType': 'Hardwood'}, 'Level2': {'family': 'Betulaceae', 'genus': 'Alnus'}, 'Level3': {'genus': 'Alnus'}, 'Level4': {'species': 'AlnusFirma', 'engName': 'unknown', 'deName': 'unknown', 'frName': 'unknown', 'japName': 'Yashabushi'}, 'Level5': {'sourceID': 'AlnusFirma_DS04', 'sourceNo': 'DS04'}, 'Level6': {'specimenID': 'AlnusFirma_DS04_No005', 'microscopicTechnic': 'light microscopy', 'institution': 'Kyoto University; Xylarium', 'institutionCode': 'XDD', 'contributor': 'unknown', 'citeKey': 'sugyiama_2020', 'IFAW_code': 'unknown', 'samplingPoint': 'Hitachi-ohta City, Ibaraki Pref.', 'origin': 'unknown'}, 'Level7': {'sampleID': 'AlnusFirma_DS04_No005_TS_x2.0', 'view': 'TS', 'lens': 2.0, 'totalNumberShots': 16}, 'dataSet_attrs': {'pixelSize_um_per_pixel': 2.96, 'DPI': 8581.08, 'area_x_mm': 2.7, 'area_y_mm': 2.7, 'numericalAperature_NA': 0.08, 'GPS_Alt': 308.0, 'GPS_Lat': None, 'GPS_Long': None, 'raw_UUID': 'r_UV8iXE'}}, 'status': 'todo', 'og_job_uuids': ['DoE_002d2fe6e9', 'DoE_00b7b85d81', 'DoE_0a1a4f3e8a', 'DoE_10fe7b512b', 'DoE_130f17b10d', 'DoE_19614e62bc', 'DoE_1db9cf1267', 'DoE_4a3da4e6cb', 'DoE_5cb370f680', 'DoE_7802211904', 'DoE_7a08601d34', 'DoE_833e96412a', 'DoE_9f2e67de20', 'DoE_d6e8464712', 'DoE_ef63c233fd', 'DoE_ffb0f643b4']}"
